moneys liable to investment under the next preceding of this section shall be a government fund within the meaning of the,airgead a féadfar a shuncáil fén deiridh sin roimhe seo den alt so is ciste rialtais é do réir bhrí an,
whenever money is invested under or in pursuance of this section in the purchase of securities other than securities which are required by this section to be cancelled the minister may sell such securities whenever the money represented thereby is required for making any payment and the minister may also from time to time vary as he shall think proper the investment of any money so invested and for that purpose sell all or any of the securities in which such money is invested and reinvest the proceeds of such sale in any manner authorised by this section in respect of such money,pé uair a déanfar fén alt so no dá réir airgead do shuncáil i gceannach urrús seachas urrúis is gá do réir an ailt seo do chealú féadfaidh an taire na hurrúis sin do dhíol pé uair is gá an is ionann agus iad chun aon íocaíochta do dhéanamh agus féadfaidh an taire fós o am go ham atharú do dhéanamh fé mar is dóich leis is ceart ar shuncáil aon airgid a bheidh suncálta amhlaidh agus chun na críche sin gach urrús no aon urrús ina mbeidh an san suncálta do dhíol agus sochar an díola san in aon tslí a húdaruítear leis an alt so maidir leis an airgead san,
the allocation in accordance with this section of the agricultural grant in respect of the current financial year shall constitute and be a complete allocation of the said agricultural grant and shall have effect notwithstanding anything contained in any other act,an dáiliú déanfar do réir an ailt seo ar an deontas talmhaíochta in aghaidh na bliana airgeadais seo is dáiliú iomlán ar,
out of the agricultural grant in respect of the current financial year there shall be paid to the council of each of the several counties in saorstát eireann the sum stated in the second column of the second schedule to this act opposite the name of the county where it appears in the first column of the said second schedule and every sum so paid to a council shall be deemed to be the sum certified under section of the act of as payable to such council during the current financial year and accordingly every enactment which applies to the sum so certified as payable to a council whether so applying before or after the issue of such sum shall subject to the provisions of this act apply to the sum payable to such council in pursuance of this,as an deontas talmhaíochta in aghaidh na bliana airgeadais seo íocfar le comhairle gach contae de sna contaethe uile agus fé seach i saorstát éireann an tsuim a luaidhtear sa dara colún den dara sceideal a ghabhann leis an acht so os coinne ainme na contae mar a bhfuil san sa chéad cholún den dara sceideal san agus gach suim a híocfar amhlaidh le comhairle tuigfear gurb í an tsuim í deimhnítear fé alt do bheith iníoctha leis an gcomhairle sin i rith na bliana airgeadais seo agus dá réir sin gach achtachán a bhaineann leis an suim a deimhnítear amhlaidh do bheith iníoctha le comhairle roimh an suim sin do thabhairt amach no dá éis sin a bhaineann sé léi amhlaidh bainfidh fé réir forálacha an achta so leis an suim is iníoctha leis an gcomhairle sin do réir an sin,
the sum which is payable in the current financial year under section of the act of as applied by,sé chéad déag agus ochtó púnt trí scillinge déag agus sé pingne an tsuim is iníoctha as an deontas talmhaíochta sa bhliain airgeadais seo le seanóirí agus buirgéisigh chathair bhaile atha cliath fé alt mar a bheirtear feidhm do le,
the expression tolls means tolls rates duties dock rents charges and dues payable to the commissioners whether in respect of docks lights ships goods river craft or otherwise,cialluíonn an focal dleachtanna dleachtanna rátaí diúitéthe cíosanna duga muirearacha agus custuim is iníoctha leis na coimisinéirí ar scór duganna soillse loingeas earraí bád abhann no ar aon tslí eile é,
the expression the commissioners means the limerick harbour commissioners,cialluíonn an focal na coimisinéirí coimisinéirí cuain luimnighe,
in addition to the sums hereby granted out of the central fund there may be applied out of any money directed under section of the public accounts and charges act to be applied as of the grants for the services and purposes specified in schedule b annexed hereto the sums respectively set forth in the last column of the said schedule amounting as appears thereby in the aggregate to the sum of two million two hundred and three thousand four hundred and pounds,i dteanta na suimeanna deontar leis seo as an féadfar na suimeanna a taisbeántar fé seach sa cholún deiridh de sceideal b a ghabhann leis seo agus na ndeineann a mar is léir ón sceideal san suim dhá mhilleon dhá chéad agus trí mhíle ceithre chéad agus seacht bpúint fhichead do chur chun úsáide amach as aon airgead a horduítear fé alt den,
local authority pensionable officer and pensionable servant have the meanings assigned to them respectively by,tá le údarás áitiúil oifigeach inphinsin agus seirbhíseach inphinsin na bríonna a shanntar dóibh faoi seach le,
benefit means any pension annuity lump sum gratuity or other like payment given pursuant to a superannuation or pensions scheme on retirement or payable after retirement in respect of past service or on or in connection with death during service or after retirement and includes entitlement to a return of contributions,ciallaíonn sochar aon phinsean blianacht cnapshuim aisce nó íocaíocht dá samhail a thugtar de bhun scéim aoisliúntas nó pinsean ar scor nó is iníoctha tar éis scoir i leith seirbhís san am a caitheadh nó ar bhás a fháil nó i ndáil le bás a fháil le linn seirbhíse nó tar éis scoir agus folaíonn sé teideal duine chun ranníocaíochtaí a fháil ar ais,
scheme of the board means a scheme for the granting of pensions gratuities and other allowances on retirement by or in respect of officers or servants of the board and prepared and carried out by the board pursuant to section of the act of,ciallaíonn scéim de chuid an bhoird scéim chun pinsin aiscí agus liúntais eile a dheonú ar scor dóibh nó do sheirbhísigh an bhoird nó ina leith agus ar scéim í a agus a riar an bord de bhun alt,
pension or superannuation scheme of the society means a scheme arrangement or fund established in connection with the business of the society for the provision of benefit for the officers or servants as the case may be of the society or their dependants on their retirement or death,ciallaíonn scéim pinsean nó aoisliúntas de chuid an chumainn scéim comhshocraíocht nó ciste a bhunófar i ndáil le gnó an chumainn chun sochar a chur ar fáil nó do sheirbhísigh de réir mar a bheidh an chumainn nó dá gcleithiúnaithe ar scor nó ar bhás dóibh,
any benefit payable under a scheme of the board to the personal representative in his capacity as personal representative of any deceased officer or servant and remaining unpaid on the transfer day shall become and be payable on that day by the society or if the society so provides in a superannuation or pensions scheme under that scheme,aon sochar is iníoctha faoi scéim de chuid an bhoird le hionadaí pearsanta ina cháil mar ionadaí pearsanta aon oifigigh nó seirbhísigh éagtha agus a bheidh gan íoc lá an aistrithe tiocfaidh sé chun bheith agus beidh sé iníoctha an lá sin ag an gcumann nó i gcás an cumann do dhéanamh socrú amhlaidh i scéim aoisliúntas nó pinsean faoin scéim sin,
without prejudice to the generality of section of this act every agreement pursuant to,gan dochar do ghinearáltacht alt den acht seo gach comhaontú de bhun,
in this section mdash,san alt seo mdash,
includes the name of any province county city town village barony parish or townland or of any territorial feature whether natural or artificial district region or place as shown in the maps of the ordnance survey,folaíonn logainm ainm aon chúige contae cathrach mórbhaile sráidbhaile barúntachta paróiste nó baile fearainn nó ainm aon ghné tíre nádúrtha nó saorga aon dúiche limistéir nó áite mar a thaispeántar sin ar léarscáileanna na suirbhéireachta ordanáis,
the minister means the minister for finance,ciallaíonn an taire an taire airgeadais,
order has the meaning assigned to it by section of this act,tá le ordú logainmneacha an bhrí a thugtar dó le halt den acht seo,
the appointments next after the coming into operation of an order under section of this act under,is sa bhliain a sonrófar in ordú faoi alt den acht seo gurb í an bhliain toghcháin sonraithe í a dhéanfar na ceapacháin is túisce a dhéanfar tar éis teacht i ngníomh don ordú faoi,
within one month after the confirmation of the scheme by the minister for finance the commissioners shall serve on every reputed proprietor owner or occupier of any land right or other property proposed in the scheme to be compulsorily acquired interfered with or otherwise affected a notice informing him that the scheme has been confirmed by the minister for finance and proposes the compulsory acquisition of or interference or dealing with some land right or other property which interference or dealing if any and property shall be fully described in the notice owned or occupied by him,laistigh de mhí tar éis don aire airgid an scéim do dhaingniú déanfidh na coimisinéirí fógra do sheirbheáil ar gach éinne atá in ainm bheith ina dhílseánach ina únaer no ina shealbhaire ar aon talamh ceart no maoin eile na moltar sa scéim é do thógaint go héigeanta no cur isteach air no baint leis ar aon tslí eile fógra á chur in úil do go bhfuil an taire airgid tar éis an scéim do dhaingniú agus go bhfuil sé ar aigne talamh no ceart éigin no maoin éigin eile is leis an duine sin no atá ar seilbh aige do thógaint go héigeanta no cur isteach air no deighleáil leis agus beidh tuairisc iomlán sa bhfógra ar an no ar an deighleáil sin más ann do agus ar an maoin sin,
whenever the minister makes an order under this section applying the provisions of this act to children or any class of children authorised by this section the provisions of this act shall apply to such children or class of children subject to and in accordance with the terms of the order for so long as the order continues in force,má dhineann an taire ordú fén alt so ag cur forálacha an achta so i mbaint le leanbhaí no le haon aicme de leanbhaí go leis an alt so iad do chur i mbaint leo bainfidh forálacha an achta so leis na leanbhaí sin no leis an aicme sin de leanbhaí fé réir agus do réir téarmaí an orduithe faid a leanfidh an i bhfeidhm,
every order made by the minister under this section shall be laid before each house of the oireachtas as soon as may be after it is made and if a resolution is passed by either such house within the next subsequent days on which that house has sat annulling such order such order shall be annulled accordingly but without prejudice to the validity of anything previously done under such order,gach ordú a dhéanfidh an taire fén alt so leagfar é fé bhráid gach tighe den oireachtas chó luath agus is féidir é tar éis a dhéanta agus má dhineann aon tigh acu san laistigh den lá is fiche a shuidhfidh an tigh sin ina dhiaidh sin rún do rith ag cur an orduithe sin ar beidh an san ar neambrí dá réir sin ach beidh san gan dochar do dhleathacht éinní a dineadh roimhe sin fén ordú san,
the commission shall consider every application referred to it under this section by the minister for finance and shall report to the said minister on the several aspects specified in the schedule to this act of such application or such of those aspects as are applicable thereto,breithneoidh an coimisiún gach iarratas a chuirfidh an taire airgid fé mbráid fén alt so agus tuairisceoid don aire sin ar na puíntí uile agus fé seach a luaidhtear sa sceideal a ghabhann leis an acht so maidir leis an iarratas san no ar pé puíntí acu a bhaineann leis an iarratas,
when considering any application referred to it as aforesaid the commission shall hear every person who desires so to be heard and appears to the commission to be substantially representative of persons trades or interests who would or might reasonably be expected to be affected by the granting or refusing in whole or in part of the concessions asked for in such application and shall receive and consider any evidence tendered by any such person,nuair a bheidh an coimisiún ag breithniú aon iarratais a cuirfar fé mbráid mar adubhradh éistfid gach éinne gur mian leis go é amhlaidh agus a dheabhróidh don choimisiún a bheith sáthach ionadathach do dhaoine do thrádálanna no do dhreamanna go ndéanfadh sé no nár mhiste a mheas go ndéanfadh sé difir dóibh na nithe a hiarrtar san iarratas san do dheona no do dhiúlta i bpáirt no go hiomlán agus glacfid agus breithneoid aon fhianaise a thairgfidh éinne den tsórt san,
the minister may by and in any order made by him under this section do all or any of the following things that is to say mdash,le haon ordú agus in aon ordú a dhéanfidh an taire fén alt so féadfa sé gach ní no éinní acu so a leanas do dhéanamh sé sin le rá mdash,
the leaving by an officer of statistics for any person at his place of residence or his place of business or the sending by any such officer by prepaid post to a person at his place of residence or his place of business of any schedule form instruction or other like document prepared and issued under this act and containing or accompanied by a notice addressed to such person requiring him to fill in or otherwise complete the document within a specified time shall as against such person be a sufficient requisition under this act on such person to fill up or otherwise complete and to return or otherwise dispose of such document in accordance with the directions contained therein or left or sent therewith,má fhágann oifigeach staitistíochta i gcóir aon duine ag á áit chomhnaithe no ag á áit ghnótha no má chuireann aon oifigeach den tsórt san tríd an bpost chun duine ag á áit chomhnaithe no ag á áit ghnótha aon sceideal fuirm treoir no scríbhinn eile den tsórt san do hullamhuíodh agus do tugadh amach fén acht so agus ina bhfuil no go bhfuil ag gabháil leis fógra atá dírithe chun an duine sin á éileamh air an scríbhinn do líona no do chríochnú ar shlí eile laistigh áirithe is leor san i gcoinnibh an duine sin mar éileamh fén acht so ar an duine sin an scríbhinn sin do líona no do chríochnú ar shlí eile agus do thabhairt thar no deighleáil léi ar shlí eile do réir na dtreoracha atá inti no a fágadh ina teanta no a cuireadh chun siúil léi,
for the purposes of this section the place of business of a person includes any place at which he carries on business and in the case of an incorporated body includes his registered office,chun crícheanna an ailt seo foluíonn áit ghnótha duine aon áit ina mbíonn gnó ar siúl aige agus i gcás cóluchta ionchorparuithe foluíonn sé a oifig chláruithe,
a person who in accordance with this act and regulations thereunder has seized food may on giving notice in writing in the owner or person in apparent charge or control of the food of his intention to do so apply to the district court for an order directing that the food be disposed of by destruction or otherwise in a manner specified in the order that will prevent its being used for human consumption,duine a rinne bia a urghabháil de réir an achta seo agus rialachán faoi féadfaidh sé tar éis fógra i scríbhinn a thabhairt an bhia nó don duine ar dealraitheach é a bheith i gcúram nó i bhfeighil an bhia á rá go bhfuil ar intinn aige sin a dhéanamh iarratas a dhéanamh chun na cúirte dúiche ar ordú á ordú an bia a dhiúscairt trína dhíothú nó ar shlí eile ar mhodh a shonrófar san ordú agus a chinnteoidh nach bhféadfar é a úsáid mar bhia don duine,
where an application in that behalf is duly made to the district court under this section that court mdash,i gcás ina ndéanfar iarratas go cuí chuige sin chun na cúirte dúiche faoin alt seo mdash,
the expenses so far as they are not otherwise provided for by or under this act incurred by a county registrar in the control and management of every pound provided and maintained under this act by a local authority shall be defrayed by the local authority in whose functional area such pound is situate and such expenses shall be deemed to be part of the expenses incurred by such local authority in the provision and maintenance of such pound,na costaisí sa mhéid ná deintear leis an acht so no ná déanfar fé a mhalairt de shocrú ina dtaobh fé raghaidh clárathóir contae maidir le rialú agus bainistí gach póna dhéanfaidh údarás áitiúil do sholáthar agus do chothabháil fén acht so isé an áitiúil gur ina líomatáiste feidhmiúcháin a bheidh an póna san a ghlanfaidh iad agus tuigfear na costaisí sin do bheith ina gcuid de sna costaisí fé raghaidh an áitiúil sin chun an phóna san do sholáthar agus do chothabháil,
save only where no reasonable cause can be shown a complaint under this section shall be lodged not later than six months from the date of dismissal,ach amháin i gcás nach féidir aon chúis réasúnach a shuíomh ní foláir gearán faoin alt seo a thaisceadh tráth nach déanaí ná sé mhí tar éis dáta an bhriste,
where the applicant for a certificate of naturalisation is the spouse of a person who is under this act deemed in virtue of permanent residence in saorstát eireann to be a citizen of saorstát eireann the minister may if he so thinks proper dispense in the case of such applicant with compliance by such applicant with so much of this section as relates to residence in saorstát eireann prior to the application for a certificate of naturalisation,más céile do dhuine a háirmhítear fén acht so de bhuadh i saorstát éireann mar shaoránach dhúthchais de shaorstát éireann an té bheidh ag iarraidh deimhnithe eadóirseachta féadfaidh an taire más dóich leis gur ceart é a cheadú i gcás an iarrtasóra san gan a bheith air bheith do réir an méid sin den alt so bhaineann le comhnaí i saorstát éireann roimh dheimhniú eadóirseachta,
a certificate of naturalisation shall not be issued to a person of unsound mind nor save as is expressly authorised by this act to a person who has not attained the age of years,ní tabharfar amach deimhniú eadóirseachta do dhuine nách slán meabhair ná lasmuich de chás dá san go soiléir leis an acht so do dhuine ná beidh bliain is fiche slán aige,
the minister shall not issue to any person a certificate of naturalisation unless or until he is satisfied mdash,ní thabharfaidh an taire deimhniú eadóirseachta amach do dhuine ar bith maran deimhin ná go dtí gur deimhin leis mdash,
every regulation made under this act shall be laid before each house of the oireachtas as soon as may be after it is made and if a resolution annulling the regulation is passed by either such house within the next days on which that house has sat after the regulation is laid before it the regulation shall be annulled accordingly but without prejudice to the validity of anything previously done thereunder,gach rialachán a dhéanfar faoin acht seo leagfar é faoi bhráid gach tí den oireachtas a luaithe is féidir tar éis a dhéanta agus má dhéanann ceachtar teach acu sin laistigh den lá is fiche a shuífidh an teach sin tar éis an rialachán a leagan faoina bhráid rún a rith ag neamhniú an rialacháin beidh an rialachán ar neamhní dá réir sin ach sin gan dochar do bhailíocht aon ní a rinneadh roimhe sin faoin rialachán,
this section shall not apply in any case where an employee gives notice to terminate his contract of employment in response to a notice of or given by his employer,ní bheidh feidhm ag an alt seo in aon chás ina dtabharfaidh fostaí fógra chun a chonradh fostaíochta a fhoirceannadh mar fhreagra ar fhógra asleagain nó arna thabhairt ag a fhostóir,
any provision in a contract which purports to exclude or limit the obligation imposed on an employer by this section shall be void,aon fhoráil i gconradh a airbheartaíonn an oibleagáid a fhorchuirtear ar fhostóir leis an alt seo a eisiamh nó a theorannú beidh sí ar neamhní,
the expression whole milk means milk from which none of the constituents have been abstracted otherwise than as a result of any cleansing process including pasteurisation and sterilisation to which such milk has been subjected,cialluíonn an focal bainne nár baineadh aon cheann dá tháthchoda as ach amháin de thoradh aon phróisis ghlantóireachta agus pasteuráil agus seascadh fé cuireadh an bainne sin,
the word purveyor includes a seller whether wholesale or by retail,foluíonn an focal soláthróir díoltóir a dhíolann i no i,
the expression the act of means the sale of food and drugs act,cialluíonn an abairt acht an,
the expression the act of means the sale of food and drugs act amendment act,cialluíonn an abairt acht an,
the expression local authority means any local authority authorised to appoint an analyst for the purposes of the acts,cialluíonn an abairt údarás áitiúil údarás áitiúil ar bith go chun mionscrúdóra do cheapadh chun crícheanna na nachtanna,
the expression the acts means the sale of food and drugs acts to,cialluíonn an abairt na hachtanna na,
the expression the principal act means the sale of food and drugs act,cialluíonn an abairt an an,
where a person who commences to carry on the trade of working a qualifying mine on or after the day of april incurred before the said date capital expenditure on the acquisition of a scheduled mineral asset in connection with that mine he shall for the purposes of this section be deemed to have incurred that expenditure on the day on which he commences to carry on the said trade and subsection shall apply accordingly,i gcás duine a thosaigh nó a thosóidh an lá nó dá éis ar thrádáil a sheoladh ag oibriú mianaigh cháilithigh do thabhú caiteachais chaipitiúil roimh an dáta sin ag fáil sócmhainne mianra sceidealta i ndáil leis an mianach sin measfar chun críocha an ailt seo gurb é an lá a thosaigh sé ag seoladh na trádála sin a thabhaigh sé an caiteachas sin agus beidh feidhm ag dá réir sin,
the expression the city means the for the city of dublin and,cialluíonn an focal na cathrach chathair bhaile atha cliath agus,
the expression the county means the for the county of dublin,cialluíonn an focal na contae chontae bhaile atha cliath,
in any period of interruption of employment a person shall not be entitled to benefit for any day of incapacity for work after the one hundred and day of incapacity for work in that period or for any day of unemployment after the one hundred and day of unemployment in that period,in aon tréimhse bhearnaithe fostaíochta ní bheidh duine i dteideal sochair i leith aon lae éagumais chun oibre tar éis an chéad caoga is naoú lá éagumais chun oibre sa tréimhse sin nó i leith aon lae dífhostaíochta tar éis an chéad caoga is naoú lá dífhostaíochta sa tréimhse sin,
and which is not earlier than the thirteenth day of incapacity for work or which is not earlier than the thirteenth day of unemployment as the case may be in the period of interruption of employment,agus nach luaithe ná an tríú lá déag éagumais chun oibre nó nach luaithe ná an tríú lá déag dífhostaíochta de réir mar a bheidh sa tréimhse bhearnaithe fostaíochta,
any day in respect of which a person is entitled to maternity allowance shall be treated for the purposes of this section as a day of incapacity for work,aon lá a bhfuil duine i dteideal liúntais mháithreachais ina leith measfar chun críocha an ailt seo gur lá éagumais chun oibre é,
subject to the provisions of this section every appointed under this act shall be remunerated by means of fees to be prescribed under this act or by means of remuneration paid to him by the local authority by whom he is appointed and of such amount as such local authority shall with the consent of the minister for local government and public health determine or by means of both such fees and such remuneration,fé réir forálacha an ailt seo isé slí ina dtabharfar luach saothair do gach coimeádaí póna ceapfar fén acht so ná tré tháillí a hordófar fén acht so no tríd an údarás áitiúil a cheapfaidh é luach saothair leis de pé méid ar a gcinnfidh an áitiúil sin le toiliú an aire rialtais áitiúla agus sláinte puiblí no tré sna táillí sin agus an luach saothair sin le chéile,
whenever any appointed under this act is appointed on the terms that he shall receive from the local authority by whom he is appointed remuneration and that any of the prescribed fees received by him shall be accounted for and paid over by him to such local authority then and in such case such shall account for and pay over to such local authority all the prescribed fees which are received by him,pé uair a déanfar coimeádaí póna ceapfar fén acht so do cheapadh ar na téarmaí go bhfuighidh sé luach saothair ón údarás áitiúil a cheapfadh é agus go ndéanfa sé cuntas in aon táillí de sna táillí orduithe gheobha sé do thabhairt don údarás áitiúil sin agus na táillí sin leo ansan agus sa chás san déanfaidh an coimeádaí póna san cuntas sna táillí orduithe uile gheobha sé do thabhairt don údarás áitiúil sin agus na táillí sin leo,
the agricultural credit acts to and this act shall be construed together as one act,forléireofar na hachtanna cairde talmhaíochta go agus an tacht seo le chéile mar aon acht amháin,
the agricultural credit acts to and this act may be cited together as the agricultural credit acts to,féadfar na hachtanna cairde talmhaíochta go a ghairm de na hachtanna cairde talmhaíochta go agus den acht seo le chéile,
whenever a school attendance committee appointed under the irish education act which should under this act become the first school attendance committee of a school attendance area is at the commencement of this act either not in existence or not properly constituted such first school attendance committee shall for the purposes of this section be deemed to have come into existence under this act and may be deemed by the minister at any time after the passing of this act not to be discharging its duties under this act duly and effectually and may be dissolved under this section accordingly,má bhíonn coiste freastal scoile a ceapadh fén,
i shall have in respect of the pensionable officers of such dissolved committee or removed supervisor the like powers of superannuation as are conferred by this act on a school attendance committee in respect of the officers of such committee and,i beidh acu i dtaobh oifigeach inphinsin an choiste sin a scuireadh no an mhaoir sin a cuireadh as oifig na comhachta céanna a bronntar leis an acht so ar choiste fhreastal scoile i dtaobh oifigeach an choiste sin agus,
ii shall pay to the officers of such dissolved committee or removed supervisor compensation in accordance with a scale to be fixed by the minister for local government and public health after consultation with the minister for education but not exceeding in any case of the annual salary of the officer for every completed year of his service such salary being calculated at the rate of the salary of which the officer was in receipt at the time of the dissolution of the committee or removal of the supervisor as the case may be,ii íocfid le hoifigigh an choiste sin a scuireadh no an mhaoir sin a cuireadh as oifig cúiteamh do réir scála a shocróidh an taire rialtais áitiúla agus sláinte puiblí tar éis do dul i gcomhairle leis an aire oideachais ach ní raghaidh an cúiteamh san in aon chás thar an deichiú cuid de thuarastal bhliantúil an oifigigh in aghaidh gach bliana críochnuithe dá sheirbhís agus an tuarastal san do réir ráta an tuarastail a bhí ag an oifigeach á fháil nuair a scuireadh an coiste no a cuireadh an maor as oifig aca é,
whenever the minister makes an order under this section declaring that this act shall apply to a school attendance area as if such area was not situate in a county borough or urban district mentioned in the schedule to this act the following provisions shall have effect that is to say mdash,má dhineann an taire ordú fén alt so á fhaisnéis go mbainfidh an tacht so le líomatáiste freastal scoile fé is ná beadh an líomatáiste sin suidhte i no i mbailecheanntar a luaidhtear sa sceideal a ghabhann leis an acht so beidh éifeacht ag na forálacha so a leanas sé sin le rá mdash,
the court by which an employer is convicted of an offence under this act may order him if the offence relates to an employee to whom he is liable for a sum under this act to pay the sum to the employee,féadfaidh an chúirt a chiontóidh fostóir i gcion faoin acht seo a ordú dó má bhaineann an cion le fostaí a bhfuil suim dlite de dó faoin acht seo an tsuim a íoc leis an bhfostaí,
proceedings pursuant to subsection,féadfaidh ceardchumann fostaí imeachtaí de bhun,
in the event of any of the said local authorities mentioned in the schedule to this act being dissolved under the said,má dintar aon údarás áitiúil díobh san a luaidhtear sa sceideal a ghabhann leis an acht so do scur fén alt san den,
if any person obstructs or impedes an authorised officer in the exercise of his powers under subsection of this section or does not comply with a requirement of an authorised officer under the said subsection that person shall be guilty of an offence,má chuireann aon duine cosc nó bac ar oifigeach údaraithe ag feidhmiú a chumhachtaí dó faoi i den alt seo nó mura gcomhlíonfaidh sé ceanglas ó oifigeach údaraithe faoin sin beidh an duine sin ciontach i gcion,
this act shall be read and construed as one with the principal act and may be cited with the land purchase acts,léighfar agus léireofar an tacht so mar éinní amháin leis an agus féadfar é do luadh i dteanta na nachtanna,
the immature spirits restriction act and this act may be cited together as the immature spirits restriction acts and,féadfar achtanna na biotáille srianadh agus do ghairm den,
if any doubt dispute or question shall arise or in the opinion of the minister be likely to arise as to the modification which is to be made under this section in the construction of any statute order or regulation the minister may by order specify the modification which is to be made therein,má thárluíonn aon amhras achrann no cheist no in oipineon an aire más deallrathach go dtárlóidh i dtaobh aon atharuithe a bheidh le déanamh fén alt so i léiriú aon reachta orduithe no rialach féadfaidh an le hordú an a bheidh le déanamh ann do luadh,
brought in respect of any action taken against any person pursuant to a provision of this act,a thionscnófar i leith aon bheart a rinneadh in aghaidh aon duine de bhun foráil de chuid an achta seo,
upon the trial with a jury called from a panel of jurors returned under this act of any person for a felony other than murder treason or treason felony the court may if it see fit at any time before the jury consider their verdict permit the jury to separate in the same way as the jury upon the trial of any person for misdemeanour are now permitted to separate,ar thriail éinne i bhfeleontacht nách dúnmharbha tréasún ná feleontacht tréasúin le coiste dháréag a bheidh glaoidhte as ainmliost de choisteoirí a bheidh curtha isteach fén acht so féadfidh an chúirt más oiriúnach léi é aon uair sara mbreithneoidh an coiste a a leigint don choiste scarúint o chéile sa tslí chéanna ina leigtar don choiste scarúint o chéile anois ar thriail éinne i,
every person who is for the time being qualified and liable to serve as a common juror in the city of dublin and every person who is for the time being qualified and liable to serve as a common juror in the county of dublin and whose address as stated in the general jurors book for the county of dublin is situate in one of the urban districts specified in the schedule to this act shall be qualified and liable to be summoned and returned on any panel of common jurors returned under this act and to serve on any jury called from the jurors named in such panel,gach éinne a bheidh de thurus na huaire cáilithe agus ionghlaoite chun fónamh mar choisteoir chomónta i gcathair bhaile atha cliath agus gach éinne a bheidh de thurus na huaire cáilithe agus ionghlaoite chun fónamh mar choisteoir chomónta i gcontae bhaile atha cliath agus gur i mbailecheanntar dá luaidhtear sa sceideal a ghabhann leis an acht so a bheidh a sheola do réir mar a bheidh sé curtha síos i leabhar coisteoirí generálta chontae bhaile atha cliath beid cáilithe chun a ngairmthe agus chun a gcurtha isteach agus ionghairmthe agus ionchurtha isteach ar aon ainmliost de choisteoirí comónta a cuirfar isteach fén acht so agus beid cáilithe agus ionghlaoite chun fónamh ar aon choiste dháréag a glaodhfar o sna coisteoirí a hainmnítear ar an ainmliost san,
every issue whether civil or criminal which is triable with a jury by a judge of the high court or of the circuit court sitting in the city of dublin or the county of dublin and every issue triable with a jury by the central criminal court sitting in the said city or county shall be triable by such judge or court with a jury called from a panel of special jurors or a panel of common jurors as the case may require returned under this act and notwithstanding any enactment or any court order whether made before or after the passing of this act to the contrary no such issue shall be triable by any such judge sitting as aforesaid or by such court sitting as aforesaid with any other jury,gach cúis síbhialta no coiriúil is intrialta le coiste dháréag ag breitheamh den no den chúirt chuarda ina shuidhe i gcathair bhaile atha cliath no i gcontae bhaile atha cliath agus gach cúis is intrialta le coiste dháréag ag an choiriúil ina suidhe sa chathair no sa chontae sin beid intrialta ag an mbreitheamh no ag an gcúirt sin le coiste dháréag a glaodhfar as ainmliost de choisteoirí speisialta no as ainmliost de choisteoirí comónta aca is gá sa chás a bheidh curtha isteach fén acht so agus aon achtacháin no aon ordú cúirte roimh rith an achta so no dá éis sin a dineadh é ina choinnibh sin ní bheidh aon chúis den tsórt san intrialta le haon choiste dháréag eile ag aon bhreitheamh den tsórt san ina shuidhe mar adubhradh ná ag an gcúirt sin ina suidhe mar adubhradh,
every manager and conductor of and every teacher in any such school as aforesaid and every parent of a child attending such school shall to the best of his ability answer such questions and furnish such information as shall be reasonably asked or required of him for the purpose aforesaid by an officer of the minister duly authorised in that behalf by the minister,gach bainisteoir agus stiúrthóir ar aon scoil den tsórt san roimhráite agus gach múinteoir inti agus gach tuismitheoir do leanbh a théigheann ar an scoil sin déanfa sé chó fada le chumas pé ceisteanna agus pé eolas do thabhairt uaidh a cuirfar chuige no a hiarrfar air go réasúnta chun na críche roimhráite ag oifigeach don aire na mbeidh údarás cuibhe aige chuige sin ón aire,
the minister may make or cause to be made such reasonable inquiries investigations and inspections as he shall think proper for the purpose of satisfying himself whether any particular school is or is not or does or does not continue to be fit to be certified as a suitable school,féadfidh an taire pé fiosruithe lorgaireachta agus iniúchta réasúnta is dó leis is ceart do dhéanamh no do chur á ndéanamh chun a fháil amach do féin tá no ná fuil aon scoil áirithe oiriúnach chun a deimhnithe mar scoil oiriúnach no tá no ná fuil sí ag leanúint de bheith amhlaidh,
for the purpose aforesaid any officer of the minister duly authorised by him in that behalf may at all reasonable times enter any suitable school or any school in respect of which an application to be certified as a suitable school has been made to the minister and there make such inquiries investigations and inspections as he shall think proper,aon oifigeach don aire na mbeidh údarás cuibhe aige chuige sin ón aire feadfa sé chun na críche roimhráite dul isteach gach tráth réasúnta in aon scoil oiriúnach no in aon scoil do hiarradh ar an aire a dheimhniú mar scoil oiriúnach agus pé fiosruithe lorgaireachta agus iniúchta is dó leis is ceart do dhéanamh inti,
every person who in or in connection with a claim by himself or another person for employment allowance or for the purpose of obtaining employment allowance for himself or another person makes after the passing of this act any statement which is to his knowledge false or misleading in any material respect shall be guilty of an offence under this section and shall be liable on summary conviction thereof to a fine not exceeding fifty pounds or at the discretion of the court to imprisonment for any term not exceeding six months,gach duine dhéanfaidh tar éis an achta so do rith in éileamh no maidir le héileamh uaidh féin no o dhuine eile ar liúntas fostaíochta no liúntas fostaíochta do féin no do dhuine eile ráiteas ar bith is eol dó bheith bréagach no in aon phonc táchtach beidh sé ciontach i gcionta fén alt so agus ar a chiontú ann ar an slí achmair dlighfear fíneáil ná raghaidh thar caoga púnt do chur air no más rogha leis an gcúirt é príosúntacht ar feadh téarma ar bith nách sia ná sé mhí,
