word, count
phríosúntachta,2
chonspóide,2
bheatha,2
praghais,2
gheallta,2
marab,2
gcomhlíontar,2
athfhoirgniú,2
curate,2
fhoillseoidh,2
scríobh,2
asleagain,2
inchríochnuithe,2
write,2
ndiúscarfar,2
greamaigh,2
dtaispeánann,2
chábla,2
uamadh,2
tomás,2
tarraicí,2
pháirtaimsire,2
damáistí,2
líonfar,2
hoibleagáide,2
seasmhach,2
bhfionrófar,2
luífidh,2
iomarcach,2
líonta,2
fuasclófar,2
linne,2
chonstáblacht,2
breathnaigh,2
sealbhaíonn,2
coga,2
húsáidfí,2
nósanna,2
todhchaí,2
lánchumhacht,2
mbainfar,2
damáistiú,2
victoria,2
hachuingeoirí,2
phágh,2
rialúcháin,2
suidhfidh,2
teampaill,2
gcabhair,2
forghabháil,2
roadway,2
laoghaire,2
dhíoltar,2
comhéadan,2
cheapfid,2
foluithe,2
ainmniúcháin,2
imeoidh,2
inoibrithe,2
gearrfa,2
céadluaitear,2
ngall,2
suidheamh,2
lánúna,2
thuathlimistéir,2
glaca,2
éalaithe,2
reul,2
cholann,2
sásúil,2
fiosr,2
iarmartacha,2
conablach,2
ionaistrithe,2
roghnaíonn,2
léifidh,2
aisghaireadh,2
imshocraíocht,2
chruinneofar,2
eagraithe,2
lictéir,2
suirbhéireachtaí,2
scáileán,2
margántaíochta,2
tháillí,2
aisghabháil,2
ceannaíodh,2
minithe,2
gceannaíonn,2
beostoc,2
bhforbairt,2
mhionnscríbhinn,2
gceannas,2
urlámh,2
cúisítear,2
chléireach,2
daorfar,2
gnáthchónaí,2
gcumhachtaí,2
gnáthshéala,2
lamhálfaidh,2
drilleáil,2
chomhdháil,2
seolann,2
gcárta,2
tuaithe,2
rugadh,2
mhorg,2
fallsa,2
forghn,2
meas,2
feistithe,2
cheardais,2
leathn,2
cathrach,2
fhágfidh,2
húinéireacht,2
lóistí,2
eatorra,2
eisítear,2
chomhaontaigh,2
mbreis,2
planda,2
gcosantóir,2
oispid,2
thiteann,2
docht,2
uaise,2
furry,2
tiocfa,2
cruthuithe,2
gcomisinéirí,2
chraolfaidh,2
gcólucht,2
hathruithe,2
slata,2
neamhchóir,2
estát,2
chine,2
choiníollacha,2
tuairisceoidh,2
ireannacha,2
leighighe,2
fóirithin,2
mhuirearóidh,2
státchabhrach,2
maoiniú,2
tobhaigh,2
hairleacadh,2
huimhreach,2
bhfórsa,2
ionfhuascailte,2
imscrúdóidh,2
fhostóirí,2
cháilitheacha,2
nao,2
ceiste,2
saoróige,2
mbeartaítear,2
christ,2
olta,2
bhfuighidh,2
ndíospóid,2
athcheistiú,2
che,2
niocht,2
déarfaidh,2
aerchuideachtaí,2
théann,2
dtosófar,2
chráitisí,2
haonarach,2
bhforáil,2
gentleman,2
naitiúil,2
thionólfar,2
phionóisí,2
deichiú,2
taca,2
asbhainte,2
teasbántar,2
mbórd,2
chrann,2
mhuirearófaí,2
vótaí,2
fheidhme,2
téacháin,2
rabhartha,2
chónascfaidh,2
leachtú,2
sailí,2
thoisc,2
shíochána,2
bpostvótálaithe,2
bhféadfí,2
habhar,2
haistreofar,2
ligfí,2
geallbhruidfar,2
mhórbhóthair,2
heisíodh,2
urlámhas,2
iontaoibhe,2
oiliúna,2
céilí,2
ngarda,2
ríoga,2
shlabhraí,2
clúduithe,2
maraí,2
choimeádfaidh,2
ndúnmharbha,2
aimsigh,2
loicthe,2
trasnaíochta,2
gcomhchoiste,2
ndéanfid,2
fhreacnairciú,2
dhochtúirí,2
oibríochta,2
láithreoidh,2
fuascladh,2
chuideachtan,2
chraolacháin,2
fhoirgintí,2
ceathrar,2
athchuir,2
bheartuíonn,2
tsuímh,2
amhain,2
minimum,2
áirithíochtaí,2
gaise,2
cimeádfid,2
rialtóir,2
chomhdhlúthú,2
mírcheann,2
chonairí,2
ramhar,2
slándáil,2
incheiliúrtha,2
aimsíonn,2
chose,2
ipchirt,2
chomhaont,2
aontuíonn,2
mblianta,2
plé,2
éagfaidh,2
contabhartha,2
táilliúra,2
hiniúchadh,2
mháithreachais,2
chomhleanúnach,2
móin,2
dréin,2
bearnárd,2
phostvótálaí,2
sealbhóra,2
dtabharfaí,2
iomláin,2
liachta,2
chorprófar,2
chan,2
scríbhneoireachtaí,2
míntíreachtaí,2
leasaitheach,2
vodka,2
fhliuchán,2
inseofar,2
sonruithe,2
mheasfidh,2
beithigh,2
atíolacadh,2
gairmiúil,2
díolúintí,2
puiblíocht,2
réamhpháipéir,2
áirithíocht,2
treimhse,2
reithí,2
glacfaidh,2
undermentioned,2
bealaighe,2
bhfeileonachtaí,2
ochn,2
sábháil,2
gréine,2
bhreithneoidh,2
dóthain,2
teilgeán,2
fheisteoidh,2
neamhchorpraigh,2
phacáid,2
feirmeoirí,2
iocaíochta,2
cheartú,2
fhiachais,2
neamhchiontachta,2
roghnaithe,2
ghníomhaíonn,2
iarrthóireacht,2
tacaítear,2
án,2
gcruthuighe,2
fhoilseach,2
chemist,2
feiliúnach,2
phianseirbhíse,2
mhionnú,2
hathghabhfar,2
monarcha,2
sheirbh,2
collaigh,2
bhfurógra,2
eamh,2
leictrici,2
ghnóthaire,2
chomhaontaíonn,2
athdhíola,2
oiri,2
tospidéal,2
ngearrtha,2
thuaithe,2
údaraíonn,2
throscáin,2
fheileonacht,2
measta,2
sheachvótáil,2
srutháin,2
intriailte,2
léirítear,2
hainmhithe,2
ciontuíodh,2
éagaigh,2
bhíodh,2
gcuspóir,2
vótaíocht,2
dtoghfar,2
fhreagracht,2
cúngracht,2
áirnéis,2
loingseora,2
gnóthóirí,2
ceapfí,2
cheadófar,2
sonra,2
ngnóthas,2
fhorliontaigh,2
gcomórtas,2
bhailitheoir,2
tíolacas,2
taifeadadh,2
dhleacht,2
tairbhiúil,2
gcéadóir,2
theachtfaidh,2
riachtanacha,2
aontachas,2
léasuithe,2
díolfar,2
deir,2
innsint,2
phoibliú,2
lorgaireachtaí,2
háiríodh,2
cheannteideal,2
ndéarfaidh,2
leasóidh,2
liostáilte,2
mheánacht,2
suidhimh,2
feola,2
shanna,2
bhúistéara,2
conbharsáidí,2
achar,2
ndílsítear,2
conas,2
bunuítear,2
háitreibh,2
dtráth,2
réamhamharc,2
gcuideachtana,2
bhainistighe,2
irinn,2
uimhrithe,2
cisteán,2
bhaili,2
pléascach,2
oblagáidí,2
gcomhairlí,2
feistiú,2
breithiúnas,2
puiblíochta,2
taifeadta,2
dtabhairt,2
dtionscail,2
saitilít,2
duaiseanna,2
craoltaí,2
garmhac,2
gealtlann,2
reamhrú,2
láithrí,2
fhéimheach,2
chiontaítear,2
cáirde,2
buntáisteach,2
déthreoch,2
phortl,2
hionadaí,2
bhfomhíreanna,2
ana,2
gnéithe,2
dhálaí,2
chóimeáil,2
coimisinéara,2
siamsa,2
iomlánú,2
comhla,2
gcionn,2
thelefóin,2
bhaithe,2
pictiúir,2
mbagróidh,2
atharuítear,2
ceanglófar,2
cailliúna,2
thuarastal,2
chreidfe,2
cheanncheathrú,2
lánachmaireacht,2
shroichfeas,2
ionadaíos,2
maithe,2
radú,2
níocfar,2
ngníomhaire,2
neach,2
bhád,2
cathin,2
diúscraíodh,2
hidirbhearta,2
ite,2
choimisineura,2
daingníodh,2
cime,2
fhomhair,2
raiditheileagrafaíocht,2
gléasadóra,2
comhairleacha,2
hiomportálfar,2
cuimhneamh,2
sámhadh,2
cruinníodh,2
ndiúltóidh,2
solus,2
hiomprófar,2
bheartuithe,2
gaireachta,2
domhnach,2
tarchuirfidh,2
thráth,2
choimirce,2
fhiú,2
aontais,2
lughnasa,2
gcíos,2
morgáistiú,2
rialtóirí,2
measfaí,2
amfaibiach,2
formhuiníodh,2
gcúinne,2
iarrfar,2
chrannchur,2
údaruítear,2
measfaidh,2
gheallúint,2
gcéill,2
tionscanta,2
deighleálfidh,2
iolrú,2
ghála,2
neamhdhlisteanach,2
dhreidireacht,2
ngabhfaidh,2
marga,2
séarlas,2
coireacht,2
dtosnófar,2
tuilleamh,2
bhlian,2
phái,2
fe,2
gcomhaontófar,2
comhairleora,2
caithteachais,2
len,2
gcoinneoid,2
sholáthairtí,2
ontach,2
faichí,2
fuaim,2
bhanghaoil,2
fiabhrais,2
thabharfid,2
díospóidí,2
ceapfidh,2
bheartaigh,2
mionreic,2
góiséara,2
dhochloíte,2
gheofaí,2
réiteora,2
saorchead,2
teachtaireachtaí,2
réchaite,2
foirsteanach,2
chomharbaí,2
bpianbhreitheanna,2
phas,2
fhost,2
leigeadh,2
ordóid,2
deimhníodh,2
dtigh,2
fhéidir,2
charles,2
dna,2
mainneofar,2
gcorparáid,2
fhaid,2
dhara,2
chomhnaí,2
mhéadaítear,2
deighleálfid,2
tairiscint,2
sainchónaí,2
modhnaithe,2
dtoghthóirí,2
ngeallghlacadóir,2
feadhmannaigh,2
marbhthach,2
hatharuithe,2
hainmníodh,2
dtaca,2
maoini,2
shuidhe,2
chomharba,2
húsáidfar,2
imscrúdaithe,2
lóisteála,2
árachaithe,2
saoránaigh,2
gcistí,2
gconarthaí,2
dtagann,2
baol,2
dhlithe,2
comórtas,2
baniarrthóir,2
bhfaisnéis,2
cóipchirt,2
comhnuithe,2
thionóntaí,2
troscán,2
ceannathóir,2
gceanntar,2
bronnfar,2
habairte,2
leanfadh,2
ngnóthaí,2
greamaithe,2
forais,2
fógraíocht,2
laghduithe,2
huisce,2
fhorordóidh,2
chóiríocht,2
adhlactha,2
teilif,2
tsleachtlann,2
bhéarfadh,2
éagsúil,2
shaoirse,2
clinici,2
ceol,2
leataobh,2
tseilbh,2
forceanntar,2
chreidiúnódh,2
alaigh,2
mhíchuí,2
chomhachtanna,2
móráireamh,2
mheasfas,2
mhairfidh,2
irde,2
morgáisteoir,2
rialaítear,2
seacha,2
coinneofar,2
iontaobh,2
inarbh,2
gcúiseanna,2
chapall,2
heirghe,2
coisceadh,2
lanna,2
hiniúchóir,2
gceadaítear,2
tsocruithe,2
chlúdacháin,2
mhórdhíol,2
imheanna,2
mhontreal,2
hathghairmeadh,2
theorainneacha,2
choist,2
shampla,2
thit,2
triall,2
dréineanna,2
cuimhneoidh,2
gceaptha,2
inroghnaithe,2
dhíriú,2
shubstaintí,2
shealbhaítear,2
ghníomhú,2
gluaiseachtaí,2
féadfaí,2
céadluaite,2
cnaipe,2
thoghacháin,2
gceangaltar,2
díchuirfear,2
fhoirceannfaidh,2
mhíshásaimh,2
tochard,2
tsoláthar,2
ullamhuithe,2
féadfadh,2
fionnaidh,2
cuaillí,2
dereen,2
fágadh,2
géim,2
thógfadh,2
fórsálann,2
príomha,2
shonraisc,2
féadfí,2
clárathachta,2
fhiafraí,2
athdh,2
chionn,2
coláiste,2
núdarás,2
misneach,2
cheilt,2
gcumhacht,2
árthaighe,2
rit,2
infhoirceanta,2
breosla,2
dhlitear,2
cumarsáidí,2
fabhar,2
súncáil,2
cánacha,2
chumais,2
oiliúint,2
chomhchiallacha,2
fheistiú,2
tromaí,2
isea,2
choimhdeacha,2
rúnda,2
comhionanna,2
comhdhéanamh,2
dream,2
dóthanacha,2
shaoránach,2
smachta,2
dhílse,2
iasc,2
bpósadh,2
ndeachthas,2
gháirdíní,2
cheiliúradh,2
dícheadú,2
fhaire,2
deireanaí,2
illness,2
díoltóra,2
chroscheistiú,2
ngairmfear,2
leithéide,2
morning,2
ndílseofar,2
bpacáid,2
crime,2
bhréige,2
ive,2
síocháin,2
luíodódh,2
forbraíodh,2
gheinfadh,2
síntiúsairí,2
mheasúnú,2
clárathóirí,2
bunchomhlacht,2
shlánós,2
diúscrófar,2
dár,2
láithreán,2
comhdhála,2
radio,2
heolas,2
feirm,2
dochtúirí,2
mhodha,2
réiteach,2
tsaighdiúir,2
ghealtlann,2
bhancaereachta,2
fháltas,2
tharchuirfeas,2
bpoblacht,2
léigheamh,2
shocruigh,2
ndeontaisí,2
haraíona,2
ghearánach,2
craolta,2
chomhphobail,2
scl,2
bhforais,2
ceaptar,2
fógraíochta,2
cléireach,2
mhodhanna,2
húsáide,2
leaschraolta,2
nglacadh,2
náisiún,2
fheidhmi,2
códhálacha,2
phaisnéir,2
gceannófar,2
caomhainte,2
bárdas,2
fhir,2
aont,2
aimsithe,2
tráileura,2
troscánadóra,2
clárófar,2
saghsanna,2
gcol,2
irisleabhair,2
lóiste,2
fhaibhríonn,2
ndliteanas,2
scairchaipitil,2
chomhdhéanamh,2
gcead,2
ilteachta,2
huiscí,2
socraithe,2
dtaifead,2
mblianachtaí,2
dréineáltar,2
ríomhtar,2
chúisithe,2
dtéann,2
díspeagadh,2
cheiliúrtha,2
athghairmfar,2
déileálaithe,2
dhoiciméid,2
tharraingeoidh,2
páirceanna,2
comhlánaithe,2
estáit,2
snámh,2
ilteacht,2
hoibrithe,2
deartha,2
onnmhair,2
mhoráltacht,2
scolaibh,2
rd,2
brainsí,2
uairibh,2
mhonarchain,2
stile,2
margú,2
hiarratasóirí,2
fhorghéilleadh,2
chlóbhuailfidh,2
síniú,2
fhorleathadh,2
tam,2
fuaradar,2
ndíolfaidh,2
phróis,2
fínnithe,2
chárta,2
ndintiúr,2
cúiseofí,2
murb,2
leathnuítear,2
settled,2
barántaí,2
dúin,2
tuairiscí,2
iontamhail,2
ceanglaíodh,2
dhíobhálfidh,2
tsaortha,2
bhforálfidh,2
thógfaidh,2
capaill,2
fholaíos,2
teagasc,2
phointe,2
teisteas,2
dheimhneos,2
dintiúirí,2
híocaíocht,2
hiniúcha,2
geallghlacadóra,2
tunail,2
coisbheart,2
dtionscal,2
príosúntachta,2
airt,2
choimisin,2
ithir,2
díolachán,2
teaghais,2
paisinéirí,2
duit,2
forásach,2
éanlaithe,2
lse,2
bheartaithe,2
gceaptar,2
teileaf,2
gcúiseofar,2
cráiteach,2
dtosaíocht,2
chumfar,2
bónas,2
soicind,2
innealtóra,2
fhostú,2
thruailli,2
tógfidh,2
threorú,2
conraitheoir,2
aistríodh,2
hordachán,2
buanuítear,2
raidi,2
fhaibhreoidh,2
cain,2
thairbhí,2
tairgfear,2
bhfolaíonn,2
próiseas,2
eacnama,2
staidrimh,2
ionoighreachta,2
cumhnanta,2
dtáillí,2
thíosluaite,2
fiadhúlra,2
bpríomhchúis,2
chialluíd,2
dheimhnithe,2
cónasctha,2
gcomhpháirt,2
aontseilbh,2
sheasamh,2
comhionannas,2
siosón,2
aisíocaíochtaí,2
thaighde,2
mhurchú,2
fágfar,2
cailliúint,2
iarmartach,2
braichlis,2
achomaireacht,2
greenore,2
éifeachtaí,2
speictream,2
háirítear,2
staona,2
leictrimaighnéadach,2
rithfar,2
fhiachluíoduithe,2
múinteoir,2
dlighthe,2
thofa,2
laigh,2
telegraphs,2
oblagáid,2
luighid,2
ndiúscróidh,2
ombudsman,2
tarchuireadh,2
forghníomhaithe,2
theorainn,2
éisc,2
teagmhasaí,2
hiarradh,2
cheannathóir,2
haitéara,2
cothú,2
críochnaíodh,2
capall,2
uisc,2
mheisciúil,2
cáilíochtaí,2
headed,2
náitiúil,2
cláraíodh,2
formheasta,2
choillt,2
bhfeithicil,2
gein,2
glanta,2
gcasán,2
thír,2
bailitheoir,2
sheachadfar,2
óglaigh,2
deonfaí,2
cruthnaíodh,2
shionagóg,2
cinnte,2
comhgaraí,2
leaschraoladh,2
chonsighné,2
maolófar,2
tógálach,2
comhaltais,2
duga,2
thuismitheoirí,2
heitilte,2
arbhar,2
mbeifí,2
freagarthach,2
locadh,2
cléirigh,2
nar,2
chnuasach,2
tsuidheamh,2
cásca,2
saoirseachtaí,2
comhaont,2
jane,2
fhuasclófar,2
triú,2
comhshocruithe,2
ceannófar,2
measadh,2
infheistithe,2
íocfas,2
leathnuithe,2
bintreach,1
bhfearaistí,1
cháirlinne,1
forcoimeádta,1
gcreidiúint,1
hiomchuí,1
clubanna,1
ndíobháil,1
dhearnana,1
preserving,1
rúnaíochta,1
chabhródh,1
rdoideachais,1
cist,1
dhealbhais,1
réamhluaite,1
cruthófar,1
olla,1
neamhch,1
sároidh,1
coinsíníodh,1
sáróidh,1
choinnigh,1
ghrinnill,1
leictremhaighnéadacha,1
bhfíordheimhneofar,1
tácla,1
ónar,1
déine,1
choiméad,1
thiománfidh,1
chothroma,1
dtiománfidh,1
cosantar,1
dheonfas,1
gcaithfear,1
iascaire,1
ligin,1
gcoitiannach,1
mhanainn,1
thathagacha,1
hoidhreachta,1
portú,1
réamhscrúdú,1
mínítí,1
luimnighe,1
bhuanchimeád,1
chuspóra,1
polaiteach,1
priondaí,1
geallbhr,1
seiscinn,1
withheld,1
inathruithe,1
thuile,1
foralacha,1
mbáirsí,1
bhainistíocht,1
bhuaireamh,1
dreineála,1
gceadaithe,1
comharbaí,1
carriage,1
beairic,1
chósta,1
hachomhairc,1
cóionann,1
fhoirgníochta,1
cúlghairthe,1
dearadh,1
gcomhair,1
tram,1
thagraíonn,1
líonmhar,1
búmbaí,1
fhear,1
bhfeidhmniú,1
oth,1
chorca,1
caomhnaidhe,1
comhstoic,1
miontuairiscí,1
lta,1
tairbhithe,1
fiadhaine,1
chlóbhuala,1
hachtaíodh,1
leasaithigh,1
phembróc,1
cuspóra,1
chúisitheoir,1
dock,1
inneallra,1
bhactéirí,1
airbheartú,1
léirithe,1
mhisneach,1
ceapdh,1
mhinimum,1
bháire,1
tairgeadh,1
achtaíodh,1
fograi,1
barrachaisí,1
deimhnitheach,1
shuibscríobhfar,1
chóimhéid,1
ndíolta,1
thráthnóna,1
allmhairíonn,1
meiceanóirí,1
chealós,1
coibhéiseach,1
ráineoidh,1
chlóitear,1
tát,1
dhiúltuigh,1
fánóig,1
aireofar,1
tairisgint,1
coirneul,1
phóstaí,1
innti,1
hordófí,1
fhreagraíonn,1
dáir,1
chéird,1
shailiú,1
nglacann,1
oraisc,1
greamadóir,1
theorannuíonn,1
ghnás,1
brisfar,1
lra,1
prohibiting,1
diúite,1
sole,1
fhodhualgais,1
tharchuirfear,1
bhrath,1
tseirbh,1
shliocht,1
mhapaí,1
óspidéal,1
cúlcheadú,1
téarfa,1
féimheacht,1
fionnfaí,1
sriantar,1
hoibritheoirí,1
luainn,1
ardú,1
geallta,1
crábhaidh,1
admhála,1
fhorálfaidh,1
oipineoin,1
lipéad,1
chraoltaí,1
rannchuid,1
eireannmar,1
mórbhaile,1
throlaí,1
tréas,1
ionadacha,1
dhifhostaiochta,1
bráithreachas,1
ionsair,1
malartaíonn,1
incheaptha,1
chail,1
píolóta,1
ngeobhfar,1
idirscaradh,1
cáilithí,1
tionchar,1
ndéana,1
údaras,1
eamonn,1
seirbheálfidh,1
fardal,1
brachta,1
dheoidh,1
tosnaíodh,1
hómós,1
cháblaí,1
díríodh,1
ciontaíodh,1
chuntaisí,1
chró,1
intarchurtha,1
feidhmchlár,1
oidhreachtaí,1
cúraim,1
lleachtaithe,1
arma,1
theorannú,1
thuiscint,1
beirte,1
gairmfar,1
dhíolann,1
choinsiais,1
pábháil,1
chóipeanna,1
iná,1
ire,1
gcumarsáid,1
saincheist,1
probháide,1
achmainn,1
doilphín,1
tarraigeadh,1
uiscebhealaigh,1
chódú,1
hiomportáltar,1
neamhaib,1
slabhra,1
dheighleálann,1
eisiomlúnó,1
gcéile,1
mbosca,1
tiomnaíodh,1
ballóid,1
margalann,1
phromhtha,1
ndeich,1
theora,1
freagarthacha,1
dífhostaithe,1
nochtfaidh,1
eadarscán,1
smaoineamh,1
laghd,1
poiblide,1
aradóireachta,1
rialtaisí,1
bhiotáille,1
ndúnfar,1
gcreidid,1
toghachan,1
dhamáisteodh,1
maraithe,1
phéire,1
inteoir,1
bpianbhreith,1
chumarsáidí,1
difiriúla,1
réasunách,1
doilphíní,1
tionólfaidh,1
beag,1
phoblacht,1
héasúintí,1
priosún,1
ndéanadh,1
ipso,1
lianna,1
dhruim,1
mbáid,1
míchuibhiúil,1
hionchorparuíodh,1
sóisialach,1
galair,1
amhrasta,1
sholáthraíonn,1
sosa,1
shaotharstad,1
gcoiméad,1
ghnóthais,1
méadóid,1
cuimsitheach,1
gcéilí,1
geatóirí,1
ndaingnighidh,1
piantseirbhís,1
taifeadtaí,1
hárachas,1
dhítheos,1
búistéir,1
chongantóirí,1
bláthanna,1
millfí,1
mhainnítear,1
chroicne,1
pháirliminit,1
cmhainneacht,1
féadfaid,1
gceangail,1
ionnsóidh,1
tsonraí,1
paisnéir,1
bpíopaí,1
comhlíontar,1
gobharnóir,1
ghoilleann,1
ndréineanna,1
deabhramh,1
athshocraíocht,1
gheobhfí,1
mícheart,1
discréidí,1
gaoithín,1
gréasadóra,1
oruisce,1
góilín,1
shonrasc,1
gcomhnuíonn,1
maonas,1
eoireacht,1
droicheadáin,1
chartanúil,1
indéanta,1
chomharchumann,1
billín,1
fhoinsí,1
cúntóir,1
cláróidh,1
chomhieanúnacha,1
eatramacha,1
hinmhuirir,1
neamhspleácha,1
ndeimhneofar,1
gcoisceann,1
agá,1
seanabhóthar,1
saighdiúra,1
fála,1
aimseoidh,1
héasca,1
chorpar,1
shábháiltear,1
comórtais,1
gcuirfeadh,1
domhntaí,1
bhries,1
díothú,1
oifiigiúil,1
shuiment,1
maoirseacht,1
octó,1
neamhoiriúnach,1
dhíobhálann,1
amhini,1
bhriste,1
gclárathóir,1
scíthe,1
parentis,1
taibheoirí,1
dhíola,1
theileagrafa,1
tite,1
tacú,1
scaircanna,1
neamhghaolmhara,1
chta,1
léasóra,1
giní,1
fhoirgint,1
ceannaítear,1
láithrigh,1
mhaoinítear,1
sheirbhisigh,1
ngnáthscaireanna,1
neamhníodh,1
constaic,1
dtionscnaítear,1
chamracht,1
shuidh,1
nasctha,1
héinni,1
margalanna,1
gcúlghairmtear,1
gnáthchomhaltaí,1
chosain,1
cailleadh,1
bhancaeireacht,1
bhric,1
éadathóra,1
foilseachán,1
remitting,1
allmhaireoirí,1
gcolúin,1
chaisleáin,1
gconsighneofar,1
conferences,1
moilleofar,1
gconstáblaí,1
phréimh,1
cloisteáil,1
gceapfaidh,1
iontabhais,1
shuirbhéireachta,1
sóisialta,1
lastigh,1
gceapaidh,1
fágtar,1
ghnáthshéala,1
céibhcanna,1
ardghail,1
bhfiadhúlra,1
díolúina,1
vótálaidhe,1
socraíodh,1
únaereacht,1
shuifidh,1
francis,1
hairíochtaí,1
gcomhar,1
mháthair,1
amuich,1
roghnaí,1
scairshealbhóir,1
neamhchomlíonadh,1
ngoirtear,1
lúthchleachtanna,1
tseirbhísigh,1
neamhchlaontacht,1
suirbhéireacht,1
ndaingneodh,1
eag,1
mhile,1
churches,1
gcomhcheilg,1
aitheantas,1
leigfar,1
hiasacht,1
cháirde,1
leithrannaí,1
infheistíodh,1
hácaerí,1
intomhalta,1
sheolfaidh,1
rangaítear,1
ghealltanas,1
ie,1
laghdaíos,1
inniúlacht,1
foralácha,1
dearth,1
ól,1
bhfhostaithe,1
doigh,1
bhfoirgneamh,1
ceantíní,1
breithiúnachta,1
fondúireachta,1
bhárdas,1
ithreachais,1
ceadúnuithe,1
cheannfort,1
earrai,1
foirmle,1
fanúint,1
muiríneacha,1
chíosanna,1
ornáid,1
snáth,1
príntíseachta,1
scol,1
sást,1
agam,1
neadh,1
neamhbhailíochta,1
ceapach,1
aistarraingt,1
gharraithe,1
híomhánna,1
thoirmisceann,1
ghásach,1
bourn,1
tiomnachtaí,1
bhaolú,1
caidramh,1
uirri,1
gluaiseacht,1
fairsinge,1
docharach,1
gabh,1
factory,1
luaidhfidh,1
héifeachtach,1
adj,1
oibríochtaí,1
chaonfas,1
hagaidh,1
chiontuigh,1
bpearsanra,1
fhurógraí,1
teicniúla,1
shíneoidh,1
chomisinéir,1
mhodhnaíonn,1
fhaigheann,1
ceartúcháin,1
mhaitheasa,1
athchóireos,1
lóisteálfí,1
úsáidirí,1
piléar,1
tosnóid,1
phionnaí,1
saíocht,1
chruthnuithe,1
aspalda,1
bhfioras,1
meántuilleamh,1
múinteoirí,1
réamhíoca,1
gcialluíonn,1
hairtiogail,1
gciontaítear,1
coinnibh,1
baincéireachta,1
theagasc,1
gceantálaithe,1
sínfidh,1
oighrí,1
éadain,1
chtearra,1
shochrach,1
treorú,1
chodanna,1
ua,1
cigre,1
ghlacfar,1
leithead,1
cúigbhliantúla,1
inagartha,1
caoirigh,1
taosca,1
daingneoidh,1
gcraolfar,1
loic,1
péirí,1
dtarchuirfeadh,1
cruthúnachtaí,1
chomhgar,1
cumhnant,1
thinneas,1
igh,1
troscánaíodh,1
ardoideachais,1
neosaid,1
thoibheoidh,1
fhíorasc,1
athcháileoidh,1
dhéanaí,1
straca,1
shuí,1
méire,1
deonfidh,1
dáilte,1
chartlann,1
fhoráileamh,1
bpáirtnéirí,1
tair,1
fhástar,1
lámhainnéora,1
foirceanta,1
nochtfar,1
gcomhchiste,1
groighe,1
bhfostaíochtaí,1
chrosleibheul,1
coigr,1
ghrianghraf,1
rithidh,1
hiascach,1
dhéileáil,1
phromhann,1
chontaethe,1
ionracas,1
tíolactar,1
uaine,1
thiocfa,1
shaoil,1
déanmhacht,1
cheannuíonn,1
arramara,1
ráthaíodh,1
forálach,1
html,1
shiltin,1
abhras,1
crannchuir,1
phortuing,1
ghealltóireacht,1
áitiula,1
ráinig,1
sholáthruíonn,1
cúlscríobhfar,1
dtaispeántar,1
ríomhaireachta,1
clárathóra,1
údarásach,1
thosnaigh,1
gairbhéal,1
ruairc,1
sheachtar,1
chuaillí,1
giolla,1
cáilitheach,1
saorúsáide,1
breaca,1
chomhdhuillí,1
tráigh,1
cúnach,1
haireacht,1
eirghíonn,1
bhíodar,1
glantromlach,1
formhuirearadh,1
buanaíodh,1
fráma,1
gcoimeádtar,1
dhíbhe,1
ghníomhaíochta,1
haonaí,1
dhíorthaíonn,1
meaisín,1
nuir,1
aibítre,1
phictiúir,1
bádhún,1
tóg,1
biot,1
chúirtbhannaí,1
imdhála,1
biordhorus,1
minic,1
mhúinteoir,1
cheantálaí,1
caillfear,1
páirteanna,1
mhagh,1
dtairgidh,1
ilst,1
chuirid,1
díbhordála,1
cealóidh,1
bhfionnadh,1
chom,1
haisíocaí,1
pacálta,1
dúthrachta,1
pholaitiúil,1
seachtrach,1
timpall,1
formheastar,1
bhféimheach,1
úsáidfe,1
farmers,1
gcrainn,1
xiii,1
héileofí,1
cingcíse,1
phríobháideach,1
dheisceartach,1
rais,1
gcinn,1
tsochar,1
ghnáthchónaí,1
chulghairm,1
fhorghníomhófar,1
aithneofar,1
shligigh,1
coimisineírí,1
hornáidí,1
tarchuirfear,1
hincheaptha,1
mhuiníneach,1
fharaige,1
príomhsuime,1
easaontach,1
laraí,1
shaincheist,1
mairn,1
bháirse,1
ganéadtromán,1
socrófaí,1
mbáis,1
chraoltar,1
bhfoirlíontar,1
dhamáiste,1
feighil,1
dheichniúr,1
onóir,1
fhostathóra,1
shaorfa,1
sála,1
leachtaithe,1
udarais,1
thraenáil,1
chabhraíonn,1
gcisteán,1
heisiúint,1
códháil,1
fhógraíocht,1
earráid,1
bochtaine,1
hairleacfar,1
dhochrú,1
thriúr,1
iasachtaithe,1
gnáthchomhalta,1
dtoghlimistéar,1
indíotála,1
ngníomhaíonn,1
cinnfí,1
paitinne,1
telefís,1
dtuigeann,1
dhíscaoilfidh,1
cumhalda,1
tráchtfar,1
mbearta,1
fhiadh,1
mheid,1
rátaíochta,1
comhnaí,1
coiníll,1
gcumhang,1
lesi,1
ordu,1
dfar,1
suirbhéireachta,1
cothabhálfaidh,1
uachtaraigh,1
meaitseáil,1
ndeirtear,1
cumachta,1
eadarghabhálach,1
haonraic,1
aisghabhála,1
gcoimisi,1
fhaillíonn,1
siltean,1
cheardlanna,1
cheannasaí,1
postvótálaithe,1
gceangluíonn,1
díobhalach,1
gcomórfí,1
comhaltas,1
seisear,1
theaghráin,1
glas,1
tarlú,1
gléasa,1
