anuas,roimh,baile,bhfuil
méid,óg,ar,dar
mbeadh,bhaint,i,iarraidh
ainm,di,chaith,bean
hÉireann,beidh,mise,ábhar
déanta,hÉireann,ainm,cinnte
alt,trí,ann,raibh
ón,alt,tír,chuir
chéad,isteach,dhuine,agat
chéad,raibh,dúinn,tíre
mar,úsáid,in,dé
déanta,sna,chuig,rinne
ábhar,freisin,bhíodh,am
cuireadh,ag,síos,faoin
ó,leanas,rith,feadh
ag,eolas,fháil,amach
áirithe,scoil,ainm,shin
dtí,maith,leithéid,cliath
tríd,tháinig,scéal,más
sa,le,aghaidh,lá
dá,dhaoine,seisean,mhór
Ghaeilge,arsa,dar,den
idir,nuair,aghaidh,air
ár,anois,atá,gach
de,tír,deireadh,teach
dé,mhór,lán,fós
dul,air,scéal,cliath
eolas,cinnte,rith,amach
idir,oiread,idir,roimhe
é,amháin,nuair,gcuid
dhá,rá,thar,bhí
leith,chuig,teanga,faoin
is,mise,sin,tíre
thug,shin,inniu,rinne
bíonn,scríobh,arís,bheadh
éigin,sé,méid,siúd
thaobh,amháin,leabhar,lch.
baile,uirthi,saol,inniu
chaith,amach,mórán,fear
mar,in,ní,leat
ach,cén,mhór,aici
cé,arís,chuir,éis
áirithe,teach,siar,scéal
baint,éis,tríd,dé
cuireadh,don,thar,ndóigh
di,gach,átha,chuaigh
atá,ón,in,sa
úsáid,linn,na,caint
muid,réir,sa,dúinn
isteach,ná,iarraidh,thug
de,tá,Gaeilge,tar
uaidh,os,taobh,mór
fiú,chaith,féin,ndiaidh
mór,faoi,dóibh,ag
bhí,rinne,lucht,bheidh
dar,amach,réir,fáil
thabhairt,roinn,timpeall,amuigh
de,liom,air,maidir
ar,rud,mó,bliana
gur,istigh,dóibh,anois
aghaidh,nó,mhaith,mó
duit,níl,anuas,ag
thabhairt,fear,maidir,gach
muid,siad,tríd,siúl
ainm,sí,ba,déanta
úsáid,cuid,chuir,chaith
cuireadh,arsa,leis,nach
bhí,beidh,déanta,Éirinn
gcónaí,cuid,oibre,bhfuil
amach,ag,cén,éis
minic,áit,mbaile,den
iad,trí,éis,roinn
fuair,mbeadh,baile,thar
fáil,lá,teacht,á
chuige,is,don,cinnte
átha,de,gur,mór
mé,orthu,taobh,do
cé,mise,tríd,mise
gcuid,lár,faoin,rinne
cuireadh,ort,raibh,fada
leis,mhaith,an,ón
ansin,maith,air,sa
oiread,fós,idir,cuireadh
acu,eolas,uile,tíre
uaidh,lá,leor,cliath
ár,mbíonn,leanas,anuas
mór,féin,riamh,sásta
bhfuil,féidir,más,amháin
fear,seán,daoine,baint
nár,am,suas,í
hÉireann,ní,dóibh,mbíonn
leat,aghaidh,amuigh,rud
uaidh,di,rinne,réir
chun,den,cinnte,ar
in,agus,le,anois
ag,mó,dhá,uaidh
maith,gur,átha,roimh
roinn,tír,agam,deireadh
cliath,nó,gur,cén
níl,deireadh,roimhe,taobh
fós,bhíonn,ndóigh,leo
cur,déanta,oiread,dhiaidh
baile,á,alt,súil
obair,atá,dhaoine,gceist
ar,fhios,le,déanta
hÉireann,orm,aici,uair
cheann,againn,acu,lár
cuireadh,lán,leat,sásta
ábhar,átha,dhaoine,bhíonn
mór,linn,déanamh,am
ais,fáil,cinn,tá
chur,bhaile,leabhar,fad
níos,deir,cúpla,alt
don,istigh,bheith,faoi
átha,éis,istigh,gan
dtí,gach,leo,aici
mbeadh,teacht,fíor,anuas
fearr,anseo,roimhe,gurb
tharla,uisce,ná,thabhairt
suas,lá,seo,sásta
fear,agat,amuigh,teach
fháil,nár,thar,dul
mise,ndóigh,cén,gan
nach,féidir,raibh,cúpla
ón,gceist,chuige,uair
de,linn,lena,léi
bliain,áirithe,ba,leis
amháin,roimh,Irish,chuid
roinnt,mar,dtí,tríd
eolas,bhaile,eolas,céard
siad,uair,fhios,mé
á,bith,fad,mbeidh
arsa,uile,mar,tír
ndóigh,fós,lán,ansin
tíre,amháin,gurb,thaobh
chaith,ansin,bhliain,thabhairt
ea,seisean,cinnte,dar
ceart,lán,bhaint,roimhe
dhiaidh,céanna,ea,oíche
bheadh,ón,ábhar,in
bíonn,fháil,cén,gcuid
mbeadh,baile,caite,againn
lá,dhuine,am,bean
don,nach,b'fhéidir,aghaidh
aghaidh,bhain,nó,gcónaí
bhfad,gach,bharr,fhios
bhaile,feadh,chéad,deir
díreach,dúinn,féin,tríd
gcuid,dhéanamh,lena,ndiaidh
ceann,dtí,thart,freisin
uair,fíor,caint,cheana
beag,níor,uile,Gaeilge
in,riamh,anseo,lár
b'fhéidir,in,muid,beidh
inniu,scríobh,os,díreach
de,fad,ceart,ort
ag,dtí,ní,atá
ann,saol,lár,tá
leor,bliana,deireadh,ár
lae,a,méid,í
réir,ó,leabhar,dó
súil,den,roimhe,sí
siar,ab,ina,uirthi
ina,anois,dá,tíre
díreach,sásta,chuid,leabhar
sí,bhíonn,bhfad,fíor
measc,scríobh,níl,síos
féidir,bheadh,nuair,mbaile
dúinn,tharla,mórán,mac
chaith,nós,den,isteach
le,alt,díreach,nó
ná,dara,thabhairt,roimhe
freisin,áit,cé,díreach
ná,anois,liom,ná
bean,isteach,chuige,iarraidh
bliana,b'fhéidir,bhíodh,díreach
eile,uair,ag,muid
bliain,Gaeilge,fáil,nua
Ghaeilge,anois,alt,rith
dul,tháinig,ba,fear
sa,aige,láthair,cinnte
rinne,lucht,uair,chomh
oíche,mhaith,rialtas,mé
ais,díreach,acu,díreach
cliath,anuas,méid,tar
bhíodh,ndóigh,chuige,bhfuil
cinn,freisin,chéile,bheidh
mbíonn,caint,chun,dé
anseo,bean,sa,bith
í,feadh,teacht,mo
aon,teacht,caite,obair
tharla,obair,chéad,teanga
hÉireann,timpeall,tú,ar
suas,freisin,i,ó
nua,chomh,ceann,shin
oíche,thaobh,fíor,in
cuid,suas,ní,bhíodh
cúpla,lámh,dul,cheart
oíche,láthair,scríobh,aghaidh
dar,a,gcuid,bean
siúl,oíche,lch.,agus
leithéid,seán,seisean,rud
leor,ceann,gcónaí,orm
a,an,ceann,dul
amuigh,roinnt,mhaith,mhór
fad,mó,uaidh,faoi
nuair,fada,idir,againn
san,daoine,Gaeilge,leith
anseo,mbeadh,fós,seo
caint,Gaeilge,dúirt,ainm
raibh,bhí,mhaith,do
dó,mbíonn,bhfuil,aici
fada,scoil,nua,díreach
tíre,bhain,féin,faoin
nach,léir,níos,bliana
idir,inniu,eolas,ach
bhaint,chéile,dó,mhór
uisce,faoin,mórán,dé
liom,rialtas,roinnt,scéal
hÉireann,thabhairt,lá,do
uair,fáil,sin,ba
dul,ab,agam,air
gur,do,leis,leis
uair,nár,ní,sa
oiread,léir,leabhar,thart
ort,go,rialtas,ba
mac,gach,seisean,ina
siar,siar,dhéanamh,iad
dá,sa,mé,nó
chuaigh,aon,láthair,léir
oíche,alt,déanta,dúinn
lae,ceann,againn,bhain
fada,chomh,in,agat
leis,níor,fuair,bean
tharla,áit,díreach,gur
fear,bhaint,fear,sé
bhliain,leith,mbeidh,cinnte
sna,tá,bhíodh,roinn
leithéid,fhios,ábhar,dhaoine
ndóigh,taobh,is,seo
dom,mór,gurb,suas
oibre,mar,Ghaeilge,linn
eile,tú,minic,dúirt
maith,seisean,mbeadh,fháil
cheana,chur,átha,chun
siúl,isteach,réir,céard
níos,aghaidh,go,bean
súil,chéile,ó,minic
dom,cad,tríd,agam
am,óg,ár,fad
lámh,síos,níl,átha
ais,seán,a,cur
bean,beidh,linn,roinn
cheart,in,roimh,di
dúinn,mó,dóibh,bhfuil
dóibh,dara,tíre,scríobh
den,leis,bhean,sa
acu,fearr,agus,méid
gcónaí,an,roinnt,liom
measc,baint,mac,amuigh
rinne,agam,más,arís
ais,isteach,nár,thart
lena,nuair,caint,ab
beidh,réir,oibre,ann
as,bliain,siar,fad
fearr,oibre,dhéanamh,chun
in,uile,mbeadh,arís
timpeall,bharr,hÉireann,fhios
leith,thar,mbíonn,mac
de,rá,dar,féin
bhíodh,bheith,oiread,do
ó,beidh,agat,á
teach,oibre,chuige,cén
mbeidh,bhíonn,sásta,nach
eolas,teanga,le,bharr
san,uair,dara,thaobh
léir,siad,aghaidh,atá
deir,gurb,de,hÉireann
den,teach,ag,duine
ndóigh,faoi,más,dhá
thaobh,chuig,cliath,lae
siúl,chéad,ainm,siúd
mórán,dul,uisce,seo
Gaeltachta,seán,ábhar,feadh
dhéanamh,cén,éigin,ann
hÉireann,ón,ndiaidh,ina
baint,gan,rá,teanga
ndiaidh,san,maith,í
dtí,iarraidh,duit,linn
freisin,os,duine,roimh
lá,di,lár,lámh
gach,dul,dara,baint
cad,daoine,scéal,mbaile
ansin,bhí,sí,sna
níor,dá,oibre,á
fáil,féin,hÉireann,leor
iad,rud,fearr,bliana
ag,chuaigh,bíonn,lá
éigin,ansin,ábhar,iarraidh
an,gceist,fáil,ceann
ar,mbeidh,ann,teach
dar,di,idir,tíre
ná,bhean,amach,inniu
maith,faoi,éigin,dar
uirthi,láthair,timpeall,dé
bíonn,cheart,dhuine,bhíonn
siúl,súil,dhá,ón
níos,duit,fada,uisce
rialtas,orthu,fada,siad
chuig,lch.,bhfad,alt
ach,gcónaí,amháin,b'fhéidir
do,áirithe,seo,fhios
fiú,leithéid,sin,ná
cur,má,saol,áit
dóibh,siúd,le,rialtas
nua,uí,thug,sna
os,bharr,de,na
mórán,teanga,uile,bhí
leat,mbaile,níl,láthair
Irish,cinn,freisin,bhfad
éis,chuid,san,as
rialtas,sin,roinn,cinnte
dé,fad,bhain,Gaeilge
mac,Ghaeilge,i,ó
thart,fuair,óg,gcuid
rinne,duit,fada,dara
chuid,is,déanamh,lár
dhaoine,seo,lucht,sa
den,tar,obair,bhfad
cheana,féin,b'fhéidir,thabhairt
chun,timpeall,daoine,uí
cheana,oibre,roinnt,trí
thar,déanamh,lá,é
sí,nua,dom,scríobh
caint,mé,ar,de
chomh,gur,fear,seisean
sásta,dtí,má,leith
dtí,gcónaí,trí,sásta
átha,fáil,níor,teanga
bhliain,lá,más,oiread
lch.,i,dó,fáil
láthair,daoine,í,leabhar
lena,thar,ar,sé
rialtas,chuid,duine,ach
mise,am,bhfad,roimh
nach,ansin,dar,go
mórán,air,measc,ar
fad,tá,mór,acu
fada,ó,dúinn,chomh
teacht,lae,leis,mbaile
saol,faoin,gurb,siúl
san,rialtas,mac,deireadh
timpeall,dhiaidh,níos,don
daoine,leanas,ainm,ann
leabhar,gcuid,chuir,sin
siar,cuid,i,maith
roimhe,maidir,is,muid
ón,thabhairt,siúd,in
leat,éis,nó,cheann
thabhairt,dtí,mbíonn,aghaidh
mar,a,déanta,dhiaidh
bhfad,rud,in,uisce
féin,leo,cén,bhean
ná,sin,leith,lámh
chuige,nár,caint,mór
na,cuid,atá,faoin
is,fearr,os,cinn
fuair,leis,b'fhéidir,arsa
mór,duit,tríd,í
uaidh,níl,cuireadh,liom
seán,bean,Gaeilge,lucht
leith,bheadh,faoi,fháil
Gaeilge,maith,chur,áit
mar,lucht,rinne,fhios
faoi,chuige,Éirinn,leis
ort,chuig,lena,anseo
amháin,dul,is,dtí
gcuid,anseo,bhfuil,bhaile
os,díreach,cinnte,liom
chéad,chaith,ní,thart
bharr,an,den,chuir
céard,fad,oibre,á
nó,roimhe,lae,á
baile,lár,cuid,timpeall
fad,fiú,bhaile,bliana
bhean,chéad,nach,orm
siúl,uaidh,nó,mórán
sásta,bhfuil,ceart,do
tá,faoin,déanamh,oíche
más,más,daoine,ar
tar,tí,arsa,chun
oibre,siad,ann,cé
cinnte,gcuid,bhfuil,am
inniu,dé,caite,tar
leor,oíche,Ghaeilge,chun
mé,suas,amháin,chéile
acu,acu,a,mór
orm,scoil,réir,sna
anois,mé,orthu,dhiaidh
leor,dar,déanta,uile
cheart,rialtas,bheadh,scéal
má,óg,mbaile,is
cad,déanamh,Ghaeilge,siúd
faoi,méid,ach,dtí
bíonn,óg,linn,Gaeltachta
dom,thart,Éirinn,gur
chéile,mbíonn,dá,nuair
cuireadh,don,níos,shin
í,fad,uirthi,anois
muid,bith,maidir,rith
chuid,ón,eile,atá
éigin,bhaile,mbíonn,na
dul,freisin,Gaeilge,lch.
bhain,iarraidh,an,gcuid
más,uair,bheadh,nua
cad,raibh,mac,as
leanas,cinn,duit,sna
leo,Irish,lena,aige
cuireadh,oíche,Gaeilge,scoil
níos,leith,céanna,gurb
tháinig,fada,thaobh,céanna
feadh,cur,anseo,bheadh
uile,alt,raibh,chéile
cúpla,áit,inniu,a
na,teach,di,siar
eolas,dhéanamh,aon,aige
raibh,leithéid,níor,chuid
idir,ea,siúl,i
duit,léi,díreach,chuaigh
tá,eolas,bhain,is
rialtas,thaobh,seán,tharla
chur,saol,riamh,anois
ar,lena,ndóigh,ábhar
dá,ó,gceist,chuige
uair,nuair,dhaoine,fháil
mbaile,bliain,a,Ghaeilge
níor,dul,sin,faoi
é,fíor,chuaigh,aon
bliana,eolas,gur,chur
lár,bheidh,mórán,leat
é,bheadh,ort,ó
orm,mise,rud,á
cinn,leanas,lena,dara
ár,agat,seo,aici
láthair,oíche,sásta,sin
bharr,síos,don,seisean
cheart,ndiaidh,againn,maidir
Éirinn,fiú,mo,atá
bheidh,chaith,nár,minic
gan,tharla,leanas,nach
éis,nó,aon,seo
oiread,cur,bheith,obair
amuigh,á,Ghaeilge,nó
acu,déanta,riamh,ag
beidh,mac,trí,tháinig
baint,nár,mó,duit
cad,cheana,aghaidh,dúinn
bith,riamh,bhaile,atá
thug,aghaidh,ná,ndiaidh
déanta,éigin,ag,thabhairt
níos,don,ábhar,anseo
dtí,amach,chuig,mórán
cinnte,le,sin,ansin
agus,dara,teach,in
ea,cliath,gach,cinnte
gcuid,fad,timpeall,fearr
thar,fada,dara,muid
bith,tíre,lár,rud
in,aon,ag,lucht
roinn,ó,inniu,dhá
gceist,áirithe,rialtas,chomh
duit,tháinig,gan,aghaidh
trí,bhaile,eile,chaith
chuid,am,ár,liom
más,rialtas,scríobh,iad
cén,úsáid,ag,uile
chéad,linn,áirithe,bhfad
uisce,scoil,baint,níor
tar,an,na,mbíonn
raibh,chuaigh,siúd,riamh
os,dó,leanas,ba
rá,ann,saol,nár
thaobh,dá,lár,mbaile
gan,fháil,ní,ar
roimhe,baint,cuireadh,roinnt
céanna,éigin,ab,freisin
measc,lae,mbeadh,síos
Ghaeilge,chuig,fíor,do
eile,den,leabhar,tíre
trí,lae,siar,isteach
mbaile,cad,ár,siúl
maith,bhí,más,mbeidh
sna,b'fhéidir,fháil,lucht
dé,leith,uaidh,méid
bheadh,ndiaidh,caite,thaobh
raibh,nach,réir,tíre
déanamh,leis,mórán,siad
siar,á,go,lámh
sásta,nuair,roimh,leithéid
in,na,éis,féidir
chéile,bhíonn,cé,chur
faoin,uair,caite,sa
déanamh,nua,os,fiú
más,liom,os,seisean
beidh,tar,oíche,freisin
fháil,chuaigh,Irish,cliath
leith,cinn,ndóigh,siar
isteach,siúd,átha,ár
eile,fáil,Irish,seán
ar,dúinn,ab,cinnte
roinnt,anseo,siar,bheith
seo,féin,obair,an
b'fhéidir,bharr,leat,bheidh
cheart,nós,uirthi,níos
níos,agat,bheadh,lena
taobh,isteach,mhór,leat
seisean,cad,mo,iad
méid,thart,cinnte,de
siad,uile,bhí,cé
dé,di,riamh,uirthi
deireadh,sé,más,sna
taobh,cuireadh,cheana,rialtas
agat,lae,tír,Gaeilge
uaidh,ea,dhéanamh,fuair
lámh,fháil,saol,nár
taobh,más,dom,thart
go,cad,leithéid,láthair
díreach,nós,thart,aige
mbeidh,tríd,óg,obair
i,Gaeltachta,siad,tríd
cheana,ní,cén,roinnt
gurb,ná,tháinig,arsa
iarraidh,leabhar,ceann,ndóigh
roinn,dóibh,leithéid,chomh
fear,scríobh,istigh,muid
san,Ghaeilge,lámh,chéad
rud,bhíonn,tíre,agus
do,í,seán,Éirinn
bhí,gcónaí,tharla,siar
obair,ann,fearr,caite
cinn,ann,bheadh,uisce
maith,céanna,chéile,uirthi
againn,tar,taobh,rá
oiread,oiread,bhíonn,baint
ní,lae,éigin,raibh
dúinn,í,éigin,lár
aon,fiú,thabhairt,chuaigh
bhliain,suas,Gaeilge,éigin
sin,uair,leabhar,déanamh
caint,ceart,ábhar,scoil
tá,bliana,fáil,dé
ndóigh,thabhairt,gcónaí,siúd
díreach,mé,mar,hÉireann
na,taobh,orm,léi
dóibh,dhá,duine,bean
éigin,éigin,bhíodh,ndóigh
dóibh,mór,á,mbaile
bhliain,riamh,le,í
siar,láthair,dar,dhéanamh
lár,uair,amuigh,air
nár,agus,anuas,bean
nua,roinnt,amuigh,cuid
raibh,sin,mbaile,uirthi
sna,amuigh,beidh,rialtas
thart,tharla,díreach,lae
daoine,rá,eile,chuaigh
an,orthu,lae,is
níos,leabhar,eile,lá
muid,chuig,thaobh,amháin
aici,arís,bith,amháin
cheart,dhuine,mé,aon
ort,rialtas,mo,fada
bhliain,suas,is,fada
cinnte,eile,ba,chomh
iad,siar,fíor,féidir
lucht,oiread,againn,gcónaí
mbaile,teacht,cúpla,b'fhéidir
sna,dul,chuir,mise
dé,san,teach,dé
cheann,seisean,réir,ó
thug,á,ach,láthair
seán,uirthi,oiread,óg
seo,féidir,alt,cad
sásta,tháinig,bhliain,gceist
mar,atá,cliath,feadh
bhfuil,dhá,bean,teach
ndóigh,rith,lena,deir
níl,orm,amháin,céanna
nár,uair,thaobh,fáil
Éirinn,le,le,seo
cur,orm,níor,fad
áirithe,cheann,má,anois
rinne,hÉireann,dúirt,chuig
inniu,faoi,fear,uí
oibre,léir,uirthi,isteach
linn,oiread,a,réir
tú,mbeadh,lár,teanga
istigh,duit,chéile,anuas
mac,scéal,dó,siad
amach,tú,don,nó
bheidh,ann,ainm,gan
léi,thabhairt,suas,lucht
ceart,sásta,bhaile,mbeidh
freisin,tháinig,dó,freisin
trí,ab,Éirinn,éigin
go,shin,ní,sé
déanta,orm,rud,Éirinn
bheidh,bliain,duit,chuid
cliath,thar,cheana,leithéid
á,amach,ár,gcuid
tá,deireadh,ná,den
an,do,roinn,liom
ag,den,iarraidh,cúpla
thug,do,leith,lán
ann,méid,rud,ainm
air,atá,bhíodh,san
leith,saol,le,chuig
chéile,úsáid,gceist,mar
nach,orm,cheart,caint
tharla,bheith,úsáid,leat
dóibh,ea,bith,lena
dhiaidh,mbaile,ina,sásta
chéile,cinn,chomh,mo
tháinig,de,nach,iad
níos,mbaile,bhíodh,orthu
ná,agat,maith,oibre
minic,scoil,aige,dhá
dar,féin,saol,tharla
againn,thabhairt,bheidh,amach
éis,aghaidh,bhíodh,rá
cúpla,dar,ndiaidh,dúirt
ó,bheidh,dtí,áirithe
iad,cúpla,uair,cúpla
go,scoil,cuid,scéal
átha,amach,mhór,gan
chuir,den,roimhe,ort
iad,dóibh,í,í
cén,mbaile,rá,scríobh
cinn,ábhar,nós,measc
é,fearr,fuair,gcónaí
mhór,agam,shin,anois
rud,lucht,sé,Ghaeilge
roimh,ainm,bíonn,gurb
bhí,orthu,liom,gurb
níor,maith,leabhar,dúirt
os,amháin,acu,mbíonn
anois,thaobh,alt,ó
in,anuas,céanna,dé
Éirinn,timpeall,lae,faoi
don,é,cinnte,di
fíor,féidir,shin,leith
mórán,bhliain,ndiaidh,lá
na,lch.,tháinig,más
lár,gan,sí,éigin
acu,cad,fháil,scéal
freisin,trí,cliath,duit
gcónaí,déanta,ní,óg
dhá,bith,áit,nó
leabhar,orm,gcónaí,ba
acu,eolas,chomh,mbaile
lámh,mhaith,oíche,leor
teach,orm,fáil,aghaidh
uisce,níor,súil,ndiaidh
bheidh,amach,ann,gcuid
mbíonn,tríd,chomh,leithéid
leo,léir,mo,leat
fada,sin,fós,timpeall
siad,bliana,seisean,rith
scéal,úsáid,dhá,ach
tharla,gcuid,amuigh,suas
dtí,ba,bhíodh,dóibh
aige,mo,eolas,leithéid
dul,dúinn,roimhe,mhaith
éigin,air,mé,chéad
tharla,saol,cheana,in
nós,dar,beag,dar
deireadh,daoine,mbeidh,le
roimhe,bheadh,atá,siad
éis,bhean,níos,dúirt
siar,mbaile,áit,acu
cinn,bharr,Gaeilge,timpeall
bheidh,rith,gurb,orm
mhaith,bhliain,leis,bhaint
fuair,lár,fós,rith
fíor,sásta,dara,os
uair,ab,dhaoine,bliana
acu,aon,chéad,aige
tú,uirthi,cheart,arsa
anois,maith,síos,mo
cén,shin,chéad,dom
leat,dó,tír,caite
dúirt,Gaeilge,don,chomh
dó,dé,mór,scoil
chéad,aon,dhuine,mbíonn
chomh,dúirt,cuid,dara
tríd,caint,scéal,ea
scríobh,bheadh,siar,siar
uí,gcuid,áit,agus
mhór,gurb,duit,roimhe
í,isteach,é,bheadh
uaidh,baint,gurb,bith
á,caint,bliain,mó
bheidh,mé,do,aici
b'fhéidir,Ghaeilge,lena,tar
bliain,agat,fuair,inniu
cliath,chun,díreach,mbaile
cuid,amháin,i,síos
aghaidh,lá,ab,eile
measc,faoi,arís,leithéid
Ghaeilge,atá,mbaile,cheana
fad,ba,ag,lucht
ba,Gaeltachta,átha,níl
alt,Éirinn,bhfad,lár
go,ceart,faoi,áit
anseo,idir,dtí,Ghaeilge
amach,bhaint,acu,thaobh
roinnt,tháinig,eile,ann
léi,air,an,uisce
fáil,bhain,iad,thaobh
ach,átha,ort,san
rith,dhaoine,nár,bliain
lae,bhain,di,uair
thabhairt,bean,oíche,duit
deir,fhios,bean,ach
leabhar,leat,de,chéile
leor,síos,gceist,mhaith
iad,deir,ainm,ndóigh
i,cinn,chuid,ná
inniu,bhfad,roinnt,bhain
oibre,fós,linn,chuaigh
cuid,teach,bheadh,í
orthu,í,leithéid,gurb
lámh,bheadh,níl,roinn
leis,deir,cheann,mbeadh
fós,siúd,mbíonn,caite
chuir,bíonn,céanna,mbeadh
nár,réir,dúinn,is
sin,in,nuair,bhean
le,isteach,nó,amach
ais,leis,fada,sin
ansin,ó,leo,nó
amach,againn,ndóigh,ag
uair,cur,bliana,déanta
amuigh,roinnt,hÉireann,fáil
fós,baile,lár,bhíodh
inniu,teacht,thabhairt,ab
don,ní,rinne,daoine
scéal,leor,uair,mhór
dó,dhéanamh,gan,mise
duit,chomh,fíor,gan
uair,oiread,láthair,gurb
eile,ainm,os,nuair
chun,bhíonn,súil,dhuine
ndiaidh,tharla,féin,ann
léi,cinnte,ár,mhór
bith,uirthi,mbíonn,eile
bheadh,í,iarraidh,di
dó,mbíonn,nuair,leanas
bean,dá,am,scéal
eolas,dhuine,sé,teach
mar,cúpla,scéal,amuigh
feadh,teach,lae,orm
féidir,tháinig,atá,fuair
caite,chomh,mbeidh,amuigh
mo,ndiaidh,san,mbíonn
más,linn,tar,lch.
baint,maith,nuair,gurb
uí,di,tá,uair
ab,in,úsáid,dhéanamh
déanta,amháin,níos,orm
rialtas,ón,ó,agam
siúd,lán,chomh,Gaeilge
an,Gaeilge,sin,uisce
di,fáil,leo,inniu
féidir,leanas,chuaigh,mac
leanas,tháinig,dóibh,as
os,lán,díreach,réir
bheidh,díreach,bean,nach
arsa,dhaoine,Éirinn,dé
bheidh,Irish,i,feadh
déanta,chun,fháil,hÉireann
dó,do,sí,chuig
éis,féin,isteach,aige
de,nós,dara,siúd
arsa,scríobh,féidir,bhfad
san,bith,dúirt,fad
bhfad,chaith,átha,nó
bharr,agam,déanta,gach
dtí,a,atá,cuireadh
lá,uí,dar,bliain
mbeadh,scoil,rialtas,b'fhéidir
den,gur,faoi,í
amuigh,teacht,teacht,feadh
ceann,idir,sna,a
lena,síos,raibh,Gaeltachta
tháinig,teach,mar,níor
ar,sé,céanna,caite
tí,déanamh,orm,fhios
chuige,de,leo,úsáid
nua,níor,tá,siad
cuireadh,lucht,trí,thar
anois,ba,duine,fós
seisean,aon,shin,go
sé,faoi,in,anseo
leanas,minic,istigh,dhá
leat,dom,siad,ann
cén,bliain,sí,istigh
dom,riamh,sásta,ag
rialtas,ar,seisean,réir
shin,duit,daoine,mac
teanga,réir,dhéanamh,agam
an,ba,réir,sé
ceann,gceist,ais,eolas
sé,freisin,le,mór
thar,don,cinn,atá
éigin,dé,Irish,tír
seo,maith,leo,úsáid
go,Gaeilge,cheana,déanamh
ach,nach,chuig,orm
cén,muid,ainm,amuigh
obair,deir,eolas,daoine
rá,féin,leat,cuid
ná,orm,dóibh,duit
seán,gur,sa,déanamh
dúirt,teanga,céanna,go
seisean,ainm,beag,gcónaí
gceist,dara,ainm,mac
minic,chaith,maith,scoil
scoil,uirthi,bhaint,scéal
dhiaidh,b'fhéidir,mbeidh,liom
bheadh,duine,tír,daoine
duine,atá,súil,nach
oiread,gach,amach,saol
déanta,ceart,gcónaí,bliana
chuir,ach,ón,aghaidh
san,dhiaidh,rith,súil
siúl,bhí,dhá,roinnt
lár,san,bharr,chun
bhean,leanas,caite,cur
amach,agam,alt,scéal
uair,dhiaidh,b'fhéidir,ó
ainm,aghaidh,aghaidh,taobh
is,seán,ainm,léir
liom,am,cinn,oibre
áirithe,bhfuil,againn,sa
timpeall,níor,lae,mbeidh
roinn,gur,mó,siad
suas,maidir,leis,atá
faoi,suas,dhiaidh,uaidh
baint,amháin,istigh,súil
beidh,leabhar,átha,Gaeilge
chuir,isteach,cinn,Ghaeilge
faoin,nua,bíonn,cuireadh
ea,mórán,bheidh,baile
sásta,ón,cheart,leanas
measc,áirithe,tá,siúl
cén,tír,i,leabhar
ainm,measc,óg,ais
mhór,láthair,hÉireann,leabhar
gan,oibre,dé,bheith
mac,daoine,mó,mhór
fiú,bliain,fiú,acu
nuair,mise,uile,orthu
mbeadh,rud,gcuid,chun
fáil,bhíodh,dom,ainm
ón,ón,a,lucht
ort,uile,ábhar,nár
iarraidh,fhios,isteach,éis
gcónaí,mbíonn,amháin,gan
bliain,Éirinn,an,dá
deir,ba,fós,ann
caite,ba,is,ach
timpeall,eile,ainm,uí
mise,rud,lá,acu
ea,fear,rith,baile
díreach,chuaigh,lá,eolas
na,oiread,rith,níl
iarraidh,féidir,lch.,níor
ní,déanta,ceart,leabhar
má,b'fhéidir,beag,scéal
mise,duine,riamh,bliain
ndóigh,déanta,am,ná
ón,scríobh,leis,ort
baint,bheidh,eile,leabhar
Irish,má,dhiaidh,rinne
chuir,leis,shin,maidir
ag,leor,cuid,siad
chaith,rialtas,cliath,céard
rith,éis,riamh,réir
chuige,san,thart,tíre
lár,léi,teacht,mac
fhios,hÉireann,go,leor
feadh,bhain,Éirinn,déanamh
fear,anuas,ná,iad
inniu,beag,dúirt,nár
alt,muid,daoine,lán
fíor,mbeidh,láthair,fáil
bliain,cheart,siúl,mór
alt,go,ábhar,nuair
tharla,díreach,seán,dom
má,inniu,leabhar,deireadh
sí,bheith,lena,fháil
seo,mbíonn,obair,gcuid
le,roinnt,chuir,roimh
thabhairt,gur,léi,ais
tíre,bean,cuid,amháin
rá,roimhe,dá,alt
siar,sa,mórán,gceist
amháin,mar,arís,anois
thar,uaidh,uair,chaith
leis,ná,orm,muid
bhfad,oiread,linn,uirthi
ag,dar,nó,óg
mó,céanna,chéad,teanga
chéad,leith,cuireadh,mó
ais,siar,gurb,lámh
chuige,roinnt,mbeidh,nuair
tíre,lán,léir,aon
dhaoine,mbaile,shin,aon
tí,caite,b'fhéidir,gcónaí
suas,inniu,ná,ann
gur,gcuid,teacht,obair
ceann,ndiaidh,féidir,riamh
amach,dhuine,tríd,rud
bheith,lámh,seisean,sí
roinnt,baile,leith,chuir
orthu,faoin,dul,feadh
sin,ina,óg,sí
níor,istigh,lán,bean
tar,anseo,cúpla,áirithe
beag,lch.,ná,cé
dhaoine,nuair,tír,seán
chuaigh,sna,thug,sásta
díreach,bheidh,bhaint,oibre
tríd,fuair,den,thabhairt
alt,bheith,dhéanamh,lucht
orm,ba,ba,ina
istigh,in,orm,mhór
beag,air,féin,rud
